Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  7,   3,    0.000,  999,    0.000,    0.000,  999,    0.000,  847.453,   23,    0.461,  992.589,   20,    0.539,   86.230,  189,  4.7E-02,    0.000,  999,    0.000, 1.14E+03,   26,    0.622, 2.36E+03,   15,    1.281,  428.588,    4,    0.233,    0.000,  999,    0.000,  590.457,   13,    0.321,  614.938,   38,    0.334,    0.000,  999,    0.000, 2.27E+03,    6,    1.232,  475.526,   30,    0.258,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  428.588,    4,    0.233, 2.74E+03,    2,    1.491, 1.84E+03,    3,    1.000, 3.50E+03,   15,    1.903,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  343.402,   33,    0.187,    2.260,  575,  1.2E-03,  761.931,   27,    0.414,  101.346,   51,  5.5E-02,   25.691,  542,  1.4E-02,    2.719,  999,  1.5E-03,    0.000,  999,    0.000,  127.038,  132,  6.9E-02,  343.402,   33,    0.187,  764.191,   27,    0.415
  7,  13,    0.000,  999,    0.000,   68.121,   20,    0.789,   86.348,   66,    1.000,    0.000,  999,    0.000,   40.795,   20,    0.472,   40.810,   20,    0.473,  236.681,  117,    2.741,  833.630,   36,    9.654,   51.322,   37,    0.594,    0.000,  999,    0.000,    0.000,  999,    0.000,  623.644,   38,    7.222,    0.000,  999,    0.000,  709.796,   20,    8.220,  410.342,   31,    4.752,   13.734,   20,    0.159,   68.210,   20,    0.790,    0.450,  999,  5.2E-03,   51.322,   37,    0.594, 1.12E+03,   16,   12.972,   86.348,   66,    1.000, 1.07E+03,   41,   12.395, 6.06E+04,    8,  701.599,    0.000,  999,    0.000, 1.08E+04,   14,  124.843, 5.42E+03,   16,   62.750,    0.000,  999,    0.000, 2.13E+03,   27,   24.645, 2.78E+03,   20,   32.186, 1.81E+04,   12,  209.739, 9.36E+03,   16,  108.373, 6.06E+04,    8,  701.599, 8.15E+04,    5,  943.524, 1.62E+04,    9,  187.594, 2.13E+03,   27,   24.645
  8,   3,   44.002,  311,  2.5E-02,    0.000,  999,    0.000,  740.601,   30,    0.423, 1.01E+03,   22,    0.577,   96.402,  165,  5.5E-02,    0.000,  999,    0.000,  908.503,   32,    0.519, 2.00E+03,   17,    1.142,  419.341,    5,    0.240,    0.000,  999,    0.000,  428.816,   17,    0.245,  279.281,   86,    0.160,   61.193,  245,  3.5E-02, 2.04E+03,    6,    1.166,  560.156,   23,    0.320,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  419.341,    5,    0.240, 2.60E+03,    3,    1.486, 1.75E+03,    3,    1.000, 2.91E+03,   18,    1.661,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  786.873,   20,    0.450,    1.814,  999,  1.0E-03, 1.58E+03,   17,    0.901,  210.608,   34,    0.120, 1.18E+03,   16,    0.675,  581.100,   24,    0.332,    0.000,  999,    0.000, 1.39E+03,   17,    0.795,  786.873,   20,    0.450, 1.58E+03,   17,    0.902
  8,  13,    0.000,  999,    0.000,   41.534,   84,    1.166,   35.615,   45,    1.000,    0.000,  999,    0.000,   17.940,  116,    0.504,   10.222,  207,    0.287,   47.828,  121,    1.343,  243.631,   28,    6.841,    0.000,  999,    0.000,   19.033,   32,    0.534,    0.000,  999,    0.000,  102.863,   68,    2.888,    0.000,  999,    0.000,  477.098,    8,   13.396,   97.563,   35,    2.739,    4.841,  119,    0.136,   28.513,  115,    0.801,    7.017,  119,    0.197,   19.033,   32,    0.534,  574.661,    6,   16.136,   35.615,   45,    1.000,  291.459,   29,    8.184, 2.74E+04,    7,  768.955,    0.000,  999,    0.000, 4.89E+03,   15,  137.265, 1.02E+03,   32,   28.692, 1.02E+03,   31,   28.671,  883.691,   29,   24.813,    0.000,  999,    0.000, 2.90E+03,   30,   81.412, 1.71E+03,   24,   48.094, 2.74E+04,    7,  768.955, 3.03E+04,    5,  850.368, 5.91E+03,   11,  165.958, 1.90E+03,   14,   53.484
  9,   3,  473.676,   30,    0.296,    0.000,  999,    0.000,  790.345,   37,    0.494,  810.852,   37,    0.506,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.08E+03,   32,    0.676, 1.71E+03,   23,    1.068,  503.353,    5,    0.314,    0.000,  999,    0.000,  527.428,   17,    0.329, 1.53E+03,   22,    0.955,    0.000,  999,    0.000, 2.15E+03,    7,    1.346,  120.768,  144,  7.5E-02,  118.992,   26,  7.4E-02,    0.000,  999,    0.000,  204.007,   64,    0.127,  503.353,    5,    0.314, 2.28E+03,    4,    1.421, 1.60E+03,    4,    1.000, 2.79E+03,   23,    1.743,    0.000,  999,    0.000,  254.102,   39,    0.159,    0.000,  999,    0.000, 1.34E+03,   14,    0.834,   52.673,  287,  3.3E-02, 3.41E+03,   11,    2.128,  855.826,   16,    0.534,    0.000,  999,    0.000,  861.701,   25,    0.538,  254.102,   39,    0.159, 1.11E+03,   13,    0.693, 1.34E+03,   14,    0.834, 3.46E+03,   10,    2.161
  9,  13,    0.000,  999,    0.000,   33.001,  102,    1.828,   18.057,   94,    1.000,    0.000,  999,    0.000,   18.015,  112,    0.998,   10.488,  193,    0.581,   19.187,  372,    1.063,  303.101,   27,   16.786,    0.000,  999,    0.000,   11.754,   56,    0.651,    0.000,  999,    0.000,   91.819,   86,    5.085,    0.000,  999,    0.000,  573.567,    8,   31.765,    9.034,  548,    0.500,    0.312,  999,  1.7E-02,   30.849,  104,    1.708,    4.835,  138,    0.268,   11.754,   56,    0.651,  582.601,    6,   32.265,   18.057,   94,    1.000,  322.288,   34,   17.849, 1.47E+04,    8,  814.185,    0.000,  999,    0.000, 2.52E+03,   17,  139.369,    0.000,  999,    0.000, 1.47E+03,   22,   81.462,  463.542,   46,   25.672,    0.000,  999,    0.000, 2.43E+03,   19,  134.610, 1.34E+03,   22,   74.237, 1.47E+04,    8,  814.185, 1.71E+04,    6,  948.795, 2.52E+03,   17,  139.369, 1.93E+03,   15,  107.134
 10,   3,  584.342,   34,    0.517,    0.000,  999,    0.000, 1.13E+03,    5,    1.000,    0.000,  999,    0.000,  193.803,   75,    0.172,    0.000,  999,    0.000, 2.13E+03,   25,    1.884, 2.62E+03,   24,    2.319,  399.593,    6,    0.354,    0.000,  999,    0.000,  823.226,   13,    0.729, 1.61E+03,   25,    1.425,    0.000,  999,    0.000, 1.69E+03,    4,    1.499,    0.000,  999,    0.000,  143.162,   22,    0.127,    0.000,  999,    0.000,   24.525,  595,  2.2E-02,  399.593,    6,    0.354, 1.69E+03,    4,    1.499, 1.13E+03,    5,    1.000, 4.75E+03,   23,    4.202,    4.083,  999,  3.6E-03,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.03E+03,   16,    0.912,    1.271,  999,  1.1E-03, 1.53E+03,   17,    1.352,  306.785,   19,    0.272, 1.15E+03,    9,    1.015,  360.723,   28,    0.319,    4.083,  999,  3.6E-03, 1.46E+03,   11,    1.290, 1.03E+03,   16,    0.912, 1.53E+03,   17,    1.353
 10,  13,   46.904,   75,    1.006,   29.343,   86,    0.629,   46.622,   34,    1.000,    0.000,  999,    0.000,   14.373,  106,    0.308,   15.288,  100,    0.328,   16.130,  414,    0.346,  152.897,   49,    3.280,   15.519,   39,    0.333,    0.000,  999,    0.000,   32.579,   68,    0.699,  181.682,   40,    3.897,   31.832,  118,    0.683,  366.762,   10,    7.867,   40.049,   98,    0.859,    1.202,  378,  2.6E-02,   15.587,  158,    0.334,    0.462,  999,  9.9E-03,   15.519,   39,    0.333,  406.811,    7,    8.726,   46.622,   34,    1.000,  169.028,   59,    3.625, 2.18E+04,    6,  468.052,    0.000,  999,    0.000, 1.28E+03,   25,   27.405,    0.000,  999,    0.000,  534.988,   43,   11.475,  165.687,  116,    3.554,    0.000,  999,    0.000, 1.86E+03,   21,   39.977,  767.107,   29,   16.454, 2.18E+04,    6,  468.052, 2.37E+04,    5,  508.029, 1.28E+03,   25,   27.405,  700.675,   27,   15.029
 11,   3, 1.57E+03,   19,    3.393,    0.000,  999,    0.000,  461.590,   13,    1.000,    0.000,  999,    0.000,   39.817,  195,  8.6E-02,    0.000,  999,    0.000, 6.28E+03,   13,   13.600, 6.43E+03,   16,   13.921,  197.136,   13,    0.427,    0.000,  999,    0.000,    8.913,  999,  1.9E-02, 1.20E+03,   31,    2.607,    0.000,  999,    0.000,  665.403,   10,    1.442,    0.000,  999,    0.000,   44.845,   51,  9.7E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  197.136,   13,    0.427,  665.403,   10,    1.442,  461.590,   13,    1.000, 1.27E+04,   14,   27.521,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.35E+03,    8,    2.924,   20.732,  517,  4.5E-02, 2.01E+03,    8,    4.365,  404.502,    9,    0.876, 1.08E+03,    8,    2.336,  521.951,    9,    1.131,    0.000,  999,    0.000, 1.48E+03,    7,    3.212, 1.35E+03,    8,    2.924, 2.04E+03,    9,    4.410
 11,  13, 2.60E+03,   32,   14.507,   30.009,   88,    0.168,    0.000,  999,    0.000,  179.155,   31,    1.000,   19.211,   84,    0.107,   19.610,   82,    0.109, 1.54E+03,   28,    8.598, 3.22E+03,   18,   17.966,   38.026,   50,    0.212,    0.000,  999,    0.000,    0.000,  999,    0.000,  586.525,   36,    3.274,  720.207,  171,    4.020,    0.000,  999,    0.000,  335.506,   56,    1.873,    8.006,   66,  4.5E-02,   34.003,   78,    0.190,    0.000,  999,    0.000,   38.026,   50,    0.212,  335.506,   29,    1.873,  179.155,   31,    1.000, 4.76E+03,   17,   26.564, 3.43E+03,   49,   19.163, 1.15E+03,   92,    6.395, 1.22E+03,   25,    6.822, 2.89E+03,   17,   16.118,  686.860,   25,    3.834,    0.000,  999,    0.000, 9.55E+03,   12,   53.286, 1.85E+04,   10,  103.133, 1.86E+03,   18,   10.356, 4.58E+03,   25,   25.558, 3.26E+04,    4,  181.978, 4.11E+03,   12,   22.940,  686.860,   54,    3.834
 12,   3,    0.000,  999,    0.000,   25.838,   98,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,   17.704,   86,    0.000,   20.257,   75,    0.000, 3.53E+03,   19,    0.000, 3.26E+03,   27,    0.000,  185.468,   14,    0.000,    0.000,  999,    0.000,  308.498,   46,    0.000, 3.41E+03,   10,    0.000, 1.12E+03,   44,    0.000,    0.000,  999,    0.000,   11.450,  970,    0.000,    8.881,   56,    0.000,   36.600,   69,    0.000,    0.766,  999,    0.000,  185.468,   14,    0.000,   11.450,  970,    0.000,    0.000,  999,    0.000, 6.79E+03,   20,    0.000, 3.34E+03,   15,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  950.417,   15,    0.000, 1.17E+03,   18,    0.000, 2.54E+03,   12,    0.000,  297.785,   75,    0.000, 3.21E+03,   10,    0.000, 1.80E+03,   12,    0.000, 3.34E+03,   15,    0.000, 6.85E+03,    8,    0.000,  950.417,   15,    0.000, 3.70E+03,    8,    0.000
 12,  13, 2.97E+03,   23,   54.792,    8.549,  116,    0.158,    0.000,  999,    0.000,   54.243,   89,    1.000,    5.431,  109,    0.100,    5.457,  109,    0.101, 1.53E+03,   22,   28.295, 1.42E+03,   31,   26.240,    0.000,  999,    0.000,   41.101,   42,    0.758,    0.000,  999,    0.000,  446.994,   42,    8.241,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    2.069,   96,  3.8E-02,    9.755,  100,    0.180,    0.000,  999,    0.000,   41.101,   42,    0.758,    0.000,  999,    0.000,   54.243,   89,    1.000, 2.96E+03,   20,   54.536, 4.25E+04,    4,  784.324,    0.000,  999,    0.000,  591.390,   41,   10.903,    0.000,  999,    0.000,  218.697,  158,    4.032,  219.632,  125,    4.049,   88.701,  193,    1.635, 1.53E+03,   31,   28.283, 3.04E+03,    7,   55.987, 4.25E+04,    4,  784.324, 4.42E+04,    3,  814.242,  591.390,   41,   10.903,  438.330,   39,    8.081
 13,   3,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  462.035,   14,    1.000,   92.969,   92,    0.201,    0.000,  999,    0.000, 3.45E+03,   20,    7.463,  966.268,   88,    2.091,  253.209,   11,    0.548,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.69E+03,    7,   10.157,    0.000,  999,    0.000,    6.811,  999,  1.5E-02,  349.683,   47,    0.757,   13.847,  163,  3.0E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  253.209,   11,    0.548,  356.494,   27,    0.772,  462.035,   14,    1.000, 4.41E+03,   32,    9.554,  708.147,   44,    1.533,   49.919,  192,    0.108,  193.874,   38,    0.420, 1.32E+03,   14,    2.856,  121.148,   35,    0.262, 2.17E+03,   13,    4.688,  403.946,   16,    0.874,  636.613,   31,    1.378,  636.656,   17,    1.378,  758.066,   34,    1.641, 1.80E+03,   19,    3.893, 1.51E+03,   13,    3.276, 2.29E+03,   13,    4.950
 13,   4, 1.12E+03,   21,    3.172,    0.000,  999,    0.000,  352.293,   14,    1.000,    0.000,  999,    0.000,   41.505,  121,    0.118,    2.009,  999,  5.7E-03, 6.90E+03,    8,   19.583, 6.98E+03,    9,   19.815,  180.466,   10,    0.512,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  131.830,  194,    0.374,    0.000,  999,    0.000,  267.567,   23,    0.760,   26.607,   57,  7.6E-02,   14.284,  579,  4.1E-02,    0.000,  999,    0.000,  180.466,   10,    0.512,  267.567,   23,    0.760,  352.293,   14,    1.000, 1.39E+04,    8,   39.397,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  673.713,   19,    1.912,    8.853,  324,  2.5E-02, 1.04E+03,   21,    2.947,  199.674,   28,    0.567,  810.602,   16,    2.301,  331.888,   33,    0.942,    0.000,  999,    0.000, 1.01E+03,   15,    2.868,  673.713,   19,    1.912, 1.05E+03,   21,    2.972
 13,   5, 1.26E+03,   49,    1.159,  318.766,   77,    0.294, 1.09E+03,    9,    1.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.84E+03,   19,    4.462, 7.88E+03,   17,    7.260,  582.891,    7,    0.537,    0.000,  999,    0.000,    0.000,  999,    0.000, 6.94E+03,    8,    6.393, 3.01E+03,   43,    2.779,  328.957,   26,    0.303,    0.000,  999,    0.000,  185.737,   22,    0.171,    0.000,  999,    0.000, 2.99E+03,   11,    2.754,  582.891,    7,    0.537,  328.957,   26,    0.303, 1.09E+03,    9,    1.000, 1.27E+04,   16,   11.722, 1.01E+04,   15,    9.313,  822.438,   24,    0.758, 2.92E+03,   13,    2.689,    0.000,  999,    0.000, 1.64E+03,   13,    1.509,    0.000,  999,    0.000, 4.36E-02,  999,  4.0E-05,    1.395,  999,  1.3E-03,    0.823,  999,  7.6E-04, 1.09E+04,   13,   10.071, 1.09E+04,   13,   10.073, 2.92E+03,   13,    2.689, 1.64E+03,   13,    1.509
 13,   6,    0.000,  999,    0.000,    0.000,  999,    0.000,  365.846,   14,    1.000,    0.000,  999,    0.000,   44.229,  139,    0.121,    0.000,  999,    0.000, 4.86E+03,   14,   13.288, 5.46E+03,   14,   14.912,  169.042,   12,    0.462,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.32E+03,   25,    3.610,    0.000,  999,    0.000,  112.651,  132,    0.308,  568.614,   30,    1.554,   35.131,   52,  9.6E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  169.042,   12,    0.462,  681.265,    9,    1.862,  365.846,   14,    1.000, 1.03E+04,   13,   28.200,   25.288,  916,  6.9E-02,    0.000,  999,    0.000,    7.609,  840,  2.1E-02,  143.077,   73,    0.391,    4.526,  809,  1.2E-02,  193.688,   95,    0.529,   42.878,  107,    0.117,  127.788,   91,    0.349,    0.000,  999,    0.000,   25.288,  916,  6.9E-02,  195.954,  120,    0.536,  150.686,   64,    0.412,  198.214,   89,    0.542
 13,   7,    0.000,  999,    0.000,    0.000,  999,    0.000,  559.814,    7,    1.000,    0.000,  999,    0.000,   68.257,  101,    0.122,    0.000,  999,    0.000, 1.26E+03,   26,    2.242, 1.02E+03,   35,    1.818,  168.270,    9,    0.301,    0.000,  999,    0.000,  370.220,   16,    0.661, 1.88E+03,   14,    3.354,  118.290,  124,    0.211,  822.860,   10,    1.470,  153.953,   58,    0.275,   63.188,   28,    0.113,    0.000,  999,    0.000,    0.000,  999,    0.000,  168.270,    9,    0.301,  976.813,    5,    1.745,  559.814,    7,    1.000, 2.27E+03,   27,    4.060,   37.142,  917,  6.6E-02,  116.731,   78,    0.209,   41.586,  176,  7.4E-02,   29.043,  333,  5.2E-02,   23.486,  177,  4.2E-02,   49.661,  306,  8.9E-02,    8.694,  380,  1.6E-02,    2.142,  999,  3.8E-03,   19.157,  290,  3.4E-02,  153.873,  174,    0.275,  164.709,  156,    0.294,   70.629,  140,    0.126,   73.147,  197,    0.131
 13,   8,  139.644,   61,    0.254,   66.004,  141,    0.120,  230.803,   67,    0.420,  318.762,   49,    0.580,   54.267,  112,  9.9E-02,   34.815,  170,  6.3E-02,  484.087,   41,    0.881,  385.670,   57,    0.702,  116.398,   11,    0.212,    0.000,  999,    0.000,  139.008,   37,    0.253,  450.068,   38,    0.819,    0.000,  999,    0.000,  682.049,   11,    1.241,  302.344,   26,    0.550,   21.375,   66,  3.9E-02,   93.070,   93,    0.169,   77.392,   89,    0.141,  116.398,   11,    0.212,  984.392,    4,    1.791,  549.565,    6,    1.000,  869.757,   41,    1.583,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,   91.374,   75,    0.166, 2.11E-03,  999,  3.8E-06,  137.177,   75,    0.250,   27.388,   75,  5.0E-02,   68.323,   75,    0.124,   34.556,   74,  6.3E-02,    0.000,  999,    0.000,   95.711,   75,    0.174,   91.374,   75,    0.166,  137.179,   75,    0.250
 13,   9,    0.000,  999,    0.000,  111.993,   67,    0.286,  121.625,   99,    0.311,  269.624,   45,    0.689,   38.610,  123,  9.9E-02,   58.979,   79,    0.151,  481.469,   45,    1.231,  684.245,   36,    1.749,  119.620,   11,    0.306,    0.000,  999,    0.000,   62.068,   81,    0.159,  619.501,   28,    1.583,    0.000,  999,    0.000,  539.285,   11,    1.378,  198.657,   30,    0.508,   44.771,   28,    0.114,  191.343,   37,    0.489,  236.833,   29,    0.605,  119.620,   11,    0.306,  737.942,    6,    1.886,  391.249,    9,    1.000, 1.17E+03,   34,    2.979,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  270.845,   24,    0.692,    0.000,  999,    0.000,  500.558,   25,    1.279,   75.259,   46,    0.192,    0.000,  999,    0.000,  244.790,   26,    0.626,    0.000,  999,    0.000,   75.259,   46,    0.192,  270.845,   24,    0.692,  500.558,   25,    1.279
 13,  10,    0.000,  999,    0.000,   28.378,  163,    0.113,  250.386,   11,    1.000,    0.000,  999,    0.000,   24.918,  115,    0.100,   25.828,  109,    0.103,    0.000,  999,    0.000,   51.291,  348,    0.205,    0.000,  999,    0.000,   76.759,   13,    0.307,   54.772,   73,    0.219,  437.222,   31,    1.746,    0.000,  999,    0.000,  319.901,   15,    1.278,   37.556,  132,    0.150,   22.388,   37,  8.9E-02,   80.351,   56,    0.321,  314.511,   16,    1.256,   76.759,   13,    0.307,  357.457,   10,    1.428,  250.386,   11,    1.000,   51.291,  348,    0.205,  781.467,   18,    3.121,    0.000,  999,    0.000,  229.094,   35,    0.915,   40.237,  165,    0.161,  114.995,   53,    0.459,   97.846,  121,    0.391,   18.542,  208,  7.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  781.467,   18,    3.121,  800.009,   16,    3.195,  269.330,   24,    1.076,  212.842,   57,    0.850
 13,  11,   23.151,  154,    0.429,    8.380,  120,    0.155,   11.383,  440,    0.211,   42.644,  119,    0.789,    4.768,  127,  8.8E-02,    4.231,  143,  7.8E-02,    0.000,  999,    0.000,   73.450,  104,    1.360,    8.487,   72,    0.157,    0.000,  999,    0.000,    7.626,  299,    0.141,   56.594,  133,    1.048,    0.000,  999,    0.000,    0.000,  999,    0.000,   75.861,   31,    1.404,    1.319,  151,  2.4E-02,    4.883,  205,  9.0E-02,    0.000,  999,    0.000,    8.487,   72,    0.157,   75.861,   31,    1.404,   54.027,   31,    1.000,   73.450,  104,    1.360, 3.17E+03,   14,   58.690,    0.000,  999,    0.000,    0.000,  999,    0.000,  134.564,   52,    2.491,   72.043,  226,    1.333,  519.223,   32,    9.610,   84.551,  113,    1.565, 1.69E+03,   14,   31.202,  804.329,   19,   14.888, 3.17E+03,   14,   58.690, 4.94E+03,    7,   91.456,  134.564,   52,    2.491,  591.266,   25,   10.944
 13,  12,  331.545,   89,    0.000,    4.102,   55,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    2.460,   55,    0.000,    2.461,   55,    0.000,  746.117,   47,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,   27.340,   54,    0.000,   61.642,  103,    0.000,  266.215,   62,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.821,   55,    0.000,    4.103,   55,    0.000,    0.106,  999,    0.000,   27.340,   54,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  746.117,   47,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  654.945,   15,    0.000,    0.000,  999,    0.000,  715.008,   19,    0.000,    0.000,  999,    0.000, 2.31E+03,    8,    0.000, 1.30E+03,   16,    0.000,    0.000,  999,    0.000, 2.31E+03,    8,    0.000,  654.945,   15,    0.000,  715.008,   19,    0.000
 13,  13, 1.85E+03,   40,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,   61.010,  117,    0.000,    0.000,  999,    0.000,    3.303,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.675,  999,    0.000,    0.000,  999,    0.000, 6.26E-02,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.37E+04,    9,    0.000, 3.44E+03,   11,    0.000, 5.27E+03,   12,    0.000, 1.58E+03,   10,    0.000,    0.000,  999,    0.000, 1.48E+03,   16,    0.000,  482.049,   15,    0.000, 2.58E+03,    7,    0.000, 1.42E+03,   10,    0.000, 1.72E+04,    6,    0.000, 2.02E+04,    5,    0.000, 6.86E+03,    9,    0.000, 1.48E+03,   16,    0.000
  2,   2, 6.77E+03,   12,    0.000,   31.629,   17,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,   18.980,   17,    0.000,   18.993,   17,    0.000, 4.15E+03,   13,    0.000, 3.73E+03,   18,    0.000,    0.000,  999,    0.000,   96.316,   22,    0.000,    0.000,  999,    0.000, 1.19E+03,   19,    0.000,    0.000,  999,    0.000,  343.675,   27,    0.000,    0.000,  999,    0.000,    6.344,   17,    0.000,   31.692,   17,    0.000,    0.000,  999,    0.000,   96.316,   22,    0.000,  343.675,   27,    0.000,    0.000,  999,    0.000, 7.88E+03,   11,    0.000,    0.000,  999,    0.000, 1.13E+03,   32,    0.000,  302.926,   32,    0.000,    0.000,  999,    0.000,  170.223,   32,    0.000, 2.87E+03,    9,    0.000,    0.000,  999,    0.000, 8.44E+03,    8,    0.000, 1.07E+03,   18,    0.000, 1.13E+03,   32,    0.000, 9.57E+03,    5,    0.000,  302.926,   32,    0.000, 3.04E+03,    9,    0.000
  2,   3,   86.348,  148,    5.052,    2.662,  127,    0.156,   17.093,  226,    1.000,    0.000,  999,    0.000,    1.595,  127,  9.3E-02,    1.592,  127,  9.3E-02,  969.152,   28,   56.700, 1.20E+03,   26,   69.995,   12.022,  119,    0.703,    0.000,  999,    0.000,    0.000,  999,    0.000,  254.215,   79,   14.873,  448.292,   49,   26.227,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.533,  127,  3.1E-02,    2.670,  126,    0.156,    1.842,  379,    0.108,   12.022,  119,    0.703,    0.000,  999,    0.000,   17.093,  226,    1.000, 2.17E+03,   23,  126.695, 5.61E+04,    3,  3.3E+03, 5.90E+03,    4,  344.914, 1.02E+03,   39,   59.416, 1.79E+03,   16,  104.798, 4.37E+03,   20,  255.493, 2.69E+03,   16,  157.245,  537.393,   16,   31.440, 1.34E+03,   16,   78.631,  670.879,   16,   39.249, 6.20E+04,    3,  3.6E+03, 6.39E+04,    2,  3.7E+03, 2.81E+03,   18,  164.214, 7.05E+03,   11,  412.738
  2,   4, 1.09E+04,   18,   28.522,   45.063,   20,    0.118,    0.000,  999,    0.000,  381.894,  170,    1.000,   27.038,   20,  7.1E-02,   27.040,   20,  7.1E-02, 3.32E+03,   31,    8.698, 4.30E+03,   32,   11.258,    0.000,  999,    0.000,  173.125,   21,    0.453,   89.349,  202,    0.234,  805.746,   61,    2.110,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    9.015,   20,  2.4E-02,   45.072,   20,    0.118,   38.190,   26,    0.100,  173.125,   21,    0.453,    0.000,  999,    0.000,  381.894,   26,    1.000, 7.62E+03,   29,   19.956, 2.83E+04,   13,   74.235,  299.578,   93,    0.784, 7.69E+03,   18,   20.145, 2.92E+03,   26,    7.656,    0.000,  999,    0.000,  432.148,   90,    1.132, 1.22E+03,   53,    3.183, 1.65E+04,    4,   43.287, 1.14E+04,   11,   29.802, 2.86E+04,   13,   75.019, 4.64E+04,    7,  121.489, 1.06E+04,   13,   27.801,  432.148,   90,    1.132
